"source_system","source_archive_path","source_file","conversation_id","title","create_time","update_time","model_slug","is_archived","is_starred","is_temporary_chat","is_read_only","approximate_message_count","observed_roles","primary_domain","domain_matches","keyword_matches","sensitivity_flags","extraction_run_date","promotion_status"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-003.json","69414e14-bf68-832b-8c2f-57cf7ac5b6bd","2020 Audi R8 Spyder review","2025-12-16T12:18:31Z","2026-05-08T07:15:17Z","gpt-5-5-thinking","false","","false","","64","assistant|system|tool|user","Personal_Operations","Personal_Operations","personal","personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-000.json","5ab4abaa-564c-4996-b0eb-f8dd17ff250e","","2022-12-14T21:06:56Z","2022-12-14T21:06:56Z","","false","","false","","7","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Personal_Operations","compute|task","partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-000.json","24a5ee77-aa00-4993-a9f8-889e14e0236a","Grad Party Planning Checklist","2024-04-23T20:53:58Z","2024-04-23T20:54:51Z","gpt-4","false","","false","","3","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Personal_Operations","hosting|family|budget|home","partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","d598ab54-7a3a-483c-a51d-80b4c4cc837a","PGA Championships in Minnesota","2024-05-13T22:13:28Z","2024-05-13T22:13:42Z","gpt-4","false","","false","","8","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","hosting","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-007.json","777dd5b6-f1e1-46cf-8764-55edbff12136","Week 1 NFL Pick","2024-09-05T13:58:44Z","2024-09-10T14:05:58Z","gpt-4o","false","","false","","25","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Personal_Operations","hosting|travel|home","partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-000.json","67008665-7d28-8000-806a-44ad09341dbc","Auburn Georgia Touchdown Odds","2024-10-05T00:20:53Z","2024-10-05T00:21:44Z","gpt-4o","false","","false","","12","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","compute","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-000.json","67a12331-d164-8000-84ea-a6fdadb555f9","Investment Opportunities Summary","2025-02-03T20:12:34Z","2025-02-16T15:53:53Z","gpt-4o","false","","false","","19","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|Personal_Operations","nvidia|capital|investor|investment|equity|personal|private|family","investor_capital_sensitive|partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","6895e94a-f920-8320-83f6-f7634dbd7fd5","Investment opportunity summary","2025-08-08T12:11:32Z","2025-08-08T12:17:02Z","gpt-4o-mini","false","","false","","6","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","qumulus|qumulusai|investment|spv","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-001.json","684c6739-59d8-8000-ba25-99e8cf08a091","Investment Opportunity Summary","2025-06-13T18:00:26Z","2025-09-11T18:55:22Z","gpt-4o","false","","false","","18","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","qumulus|qumulusai|cumulus ai|gpu|compute|capital|investor|investment|raise|spv","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-000.json","67b499af-c904-8000-a623-33879f37f6cc","Active Depreciation Strategy Email","2025-02-18T14:31:12Z","2025-12-26T21:25:37Z","gpt-4o","false","","false","","77","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|Personal_Operations","qumulus|qumulusai|capital|investment|spv|personal","investor_capital_sensitive|partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-003.json","69447e5e-2380-832a-9fba-65f33dcee354","QumulusAI as neocloud","2025-12-18T22:21:19Z","2026-01-14T19:46:30Z","gpt-5-2","false","","false","","171","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","qumulus|qumulusai|investment|spv","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","696e552d-6050-8328-8341-1497bcc1018d","AI Chat Synopsis Creation","2026-01-19T16:00:54Z","2026-01-19T16:07:16Z","gpt-5-2","false","","false","","15","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|AI_Systems_Command_Layer","qumulus|qumulusai|cumulus ai|capital|investment|chatgpt","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","69813aba-5228-8327-9afa-03f29773ee1a","Toast Framing for Ethos","2026-02-03T00:01:35Z","2026-02-03T00:03:32Z","gpt-5-2","false","","false","","13","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Personal_Operations","hosting|personal","partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","69834b62-5d98-8325-89d4-306cdc594060","Offer assistance","2026-02-04T13:37:52Z","2026-02-04T15:46:38Z","gpt-5-2","false","","false","","37","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","data center","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","696fd802-df8c-8327-9f44-22256345c0a7","Executive-Level Storage Opportunities","2026-01-20T19:31:50Z","2026-02-05T19:05:43Z","gpt-5-2","false","","false","","146","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","data center|capital|investor","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-003.json","696104df-54d8-832f-8e5d-b4562c85d1c7","DGOC QumulusAI Opportunity Analysis","2026-01-09T13:39:18Z","2026-02-05T19:06:05Z","gpt-5-2","false","","false","","332","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","qumulus|qumulusai|data center|capital","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","697fc366-3310-832e-b728-f62d65e37850","Email Draft for Intro Call","2026-02-01T21:19:37Z","2026-02-05T19:06:20Z","gpt-5-2","false","","false","","8","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","qumulus|qumulusai","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","6973c3fd-e974-832f-97e7-45b5cdfd013b","Explaining Infrastructure to Buddy","2026-01-23T18:55:10Z","2026-02-05T19:06:42Z","gpt-5-2","false","","false","","20","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","compute|data center","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","69722e72-8a08-8330-bb94-8b741da1d278","AI Compute Ecosystem Strategy","2026-01-22T14:05:05Z","2026-02-05T19:07:00Z","gpt-5-2","false","","false","","64","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","qumulus|qumulusai|qai|compute|data center","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","698c8732-55a0-8328-9ad4-2fa73ecac59c","Golf Club Interest Statement","2026-02-11T13:42:12Z","2026-02-11T13:46:33Z","gpt-5-2","false","","false","","12","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Personal_Operations","hosting|private","partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-003.json","69541ad7-cb2c-8329-8de7-3668aa94e149","SPV Investment Strategy Feasibility","2025-12-30T18:35:57Z","2026-02-11T23:43:37Z","gpt-5-2","false","","false","","48","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|Personal_Operations","qumulus|qumulusai|gpu|capital|investment|spv|personal","investor_capital_sensitive|partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","6990d78b-43a4-8333-8c35-da7dd115e3fb","Career Fork-in-the-Road","2026-02-14T20:14:11Z","2026-02-16T15:49:26Z","gpt-5-2","false","","false","","238","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","data center|equity","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","699cb0ae-1178-832a-af8d-60334af2fdbf","Target Market Strategy","2026-02-23T19:55:50Z","2026-02-25T00:24:22Z","gpt-5-2","false","","false","","133","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","gpu|hosting|capital","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a07890-09d8-8331-bc97-bdcd14263d56","Defend or Own the Room","2026-02-26T16:45:11Z","2026-02-26T17:04:05Z","gpt-5-2","false","","false","","30","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","qumulus|qumulusai|qai|capital","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a18a7d-27cc-8331-9551-eabeb584721f","IP Protection for Infrastructure","2026-02-27T12:14:47Z","2026-02-27T12:17:26Z","gpt-5-2","false","","false","","16","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","compute|data center|capital","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a1baec-fa9c-832b-a756-b44bc2b315f7","AI Model Cross-Testing","2026-02-27T15:40:31Z","2026-02-27T15:49:29Z","gpt-5-2","false","","false","","23","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|AI_Systems_Command_Layer","data center|claude|chatgpt|prompt","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-004.json","6973c7ef-5e98-832e-81ef-d278436cd54b","Artificial by Design","2026-01-23T19:11:55Z","2026-02-27T16:52:04Z","gpt-5-2","false","","false","","135","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|Personal_Operations","compute|capital|investor|personal","investor_capital_sensitive|partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a110b4-a228-8331-b801-45565e9e51de","Modular Power Spine Design","2026-02-27T03:34:43Z","2026-02-27T18:21:37Z","gpt-5-2","false","","false","","152","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|AI_Systems_Command_Layer","compute|capital|investor|claude|prompt","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a313bd-c64c-8327-8636-b389ac671053","Intro Text Request","2026-02-28T16:12:15Z","2026-02-28T16:40:04Z","gpt-5-2","false","","false","","18","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","compute|data center|capital","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a33800-5734-832a-82f0-32d003d390bf","SC Data Center Proposal","2026-02-28T18:46:50Z","2026-03-02T15:59:48Z","gpt-5-2","false","","false","","14","assistant|system|tool","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Legal_Papering|Capital_Strategy","data center|contract|capital","investor_capital_sensitive|legal_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a5aa2f-7df0-832d-8faa-8a258fd03a8c","Gas South Procurement Strategy","2026-03-02T15:18:56Z","2026-03-02T17:59:53Z","gpt-5-2","false","","false","","18","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","data center","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a6e78c-bd40-8328-b130-d55f4f05df18","Text Draft for Patrick","2026-03-03T13:52:55Z","2026-03-03T14:01:40Z","gpt-5-2","false","","false","","22","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","data center|capital","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a74a05-140c-832a-8732-593a70e7dcae","QAI Lease Pricing Estimate","2026-03-03T20:52:29Z","2026-03-03T20:52:37Z","gpt-5-2","false","","false","","11","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute","qumulus|qumulusai|qai|data center","partner_consent_required|promotion_candidate","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a74a43-cc88-832a-aac7-e4a946e9b2ca","QAI Lease Pricing Estimate","2026-03-03T20:53:30Z","2026-03-03T22:28:47Z","gpt-5-2","false","","false","","18","assistant|system|tool","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","qai|investment|equity","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a81cd4-c910-8327-bcd4-dc8e4e5dd9c4","Claude DGE&I Project Instructions","2026-03-04T11:52:28Z","2026-03-04T11:54:12Z","gpt-5-2","false","","false","","12","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|AI_Systems_Command_Layer","data center|capital|claude","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a760ac-db38-8333-ad5a-12a3031f8a8e","File Re-upload Request","2026-03-03T22:29:14Z","2026-03-04T12:02:49Z","gpt-5-2","false","","false","","96","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","data center|investment","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a840a2-43c8-8330-9b61-f060f20852ef","Monthly Income from Leased Sites","2026-03-04T14:24:35Z","2026-03-04T14:30:42Z","gpt-5-3","false","","false","","17","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","data center|investor","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a95424-5060-8325-a529-f5cc0e050073","Platform Architect Leadership","2026-03-05T10:00:45Z","2026-03-05T12:57:42Z","gpt-5-3","false","","false","","15","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Legal_Papering|Capital_Strategy","qumulus|qumulusai|compute|loi|capital","investor_capital_sensitive|legal_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a9929b-f7a4-832f-9c24-b12cdad2303a","Cumulus AI Holdings Calculation","2026-03-05T14:26:51Z","2026-03-05T14:29:23Z","gpt-5-3","false","","false","","17","assistant|system|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy","qumulus|qumulusai|cumulus ai|investment|raise|equity","investor_capital_sensitive|partner_consent_required","2026-05-17","Raw / Unreviewed"
"ChatGPT","C:\Users\dpc\Oak Ridge Management(1)\Oak Ridge Management - Documents\09_AI_Systems\ChatGPT_Export\Raw\6983b8f97d5512829399371574d104cdfd9ecd2ee5a5ebf50cdbdf3da8b6aac5-2026-05-16-12-56-21-249ce10772524f68bfa173bea492c753.zip","conversations-005.json","69a93fb1-8854-8328-bff3-c9c836475af9","Design | Motion Molecule to Machine","2026-03-05T08:33:05Z","2026-03-12T18:19:50Z","gpt-5-3","false","","false","","52","assistant|system|tool|user","QumulusAI_VFG_Compute","QumulusAI_VFG_Compute|Capital_Strategy|Personal_Operations","nvidia|compute|data center|capital|investor|personal","investor_capital_sensitive|partner_consent_required|personal_private","2026-05-17","Raw / Unreviewed"
